"Station","Date","Time","Interval","Air max","Air max time","Air min","Air min time","Air obs","Air avg","Air2 max","Air2 max time","Air2 min","Air2 min time","Air2 obs","Air2 avg","Air3 max","Air3 max time","Air3 min","Air3 min time","Air3 obs","Air3 avg","RH max","RH max time","RH min","RH min time","RH avg","RH2 max","RH2 max time","RH2 min","RH2 min time","RH2 avg","RH3 max","RH3 max time","RH3 min","RH3 min time","RH3 avg","Soil max","Soil max time","Soil min","Soil min time","Soil obs","Soil avg","Precip","ETo","Solar","Leaf","Leaf2","Leaf3","Wind max dir","Wind max speed","Wind max time","Wind obs dir","Wind obs speed","Wind avg dir","Wind avg speed","Wind ST","Wind run","Battery","Dew pnt","Chill hrs","Hrs 26F","Hrs 28F","Hrs 32F","DD41F","DD41F2","DD41F3","TC DSV","TC DSV2","TC DSV3","HR65TO75FA90RH","HR65TO75FA90RH2","HR65TO75FA90RH3","BEEHOURS","BEESEASON"
Nickels_Soils_Lab.P,20230402,2400,1440,63,13:50,42,06:13, ,51, , , , , , , , , , , , ,92, ,31, , , , , , , , , , , , , , , , , , ,0.00,0.16,564, , , ,274,35,20:06, , , , , , , ,38, , ,0.0,0.0, , , , , , , , , ,7.6, ,
Nickels_Soils_Lab.P,20230403,2400,1440,60,16:12,34,06:51, ,47, , , , , , , , , , , , ,86, ,24, , , , , , , , , , , , , , , , , , ,0.00,0.15,591, , , ,18,21,12:07, , , , , , , ,28, , ,0.0,0.0, , , , , , , , , ,5.1, ,
Nickels_Soils_Lab.P,20230404,2400,1440,61,16:31,31,06:17, ,46, , , , , , , , , , , , ,89, ,20, , , , , , , , , , , , , , , , , , ,0.00,0.15,606, , , ,333,16,10:22, , , , , , , ,29, , ,0.0,0.4, , , , , , , , , ,6.6, ,
Nickels_Soils_Lab.P,20230405,2400,1440,62,15:08,35,06:24, ,49, , , , , , , , , , , , ,91, ,32, , , , , , , , , , , , , , , , , , ,0.00,0.14,575, , , ,151,13,18:12, , , , , , , ,36, , ,0.0,0.0, , , , , , , , , ,8.2, ,
Nickels_Soils_Lab.P,20230406,2400,1440,63,14:32,38,06:41, ,52, , , , , , , , , , , , ,92, ,39, , , , , , , , , , , , , , , , , , ,0.07,0.11,413, , , ,191,15,12:37, , , , , , , ,41, , ,0.0,0.0, , , , , , , , , ,8.6, ,
Nickels_Soils_Lab.P,20230407,2400,1440,62,16:04,48,04:18, ,53, , , , , , , , , , , , ,94, ,63, , , , , , , , , , , , , , , , , , ,0.06,0.07,245, , , ,161,17,11:37, , , , , , , ,46, , ,0.0,0.0, , , , , , , , , ,6.3, ,
Nickels_Soils_Lab.P,20230408,2400,1440,68,17:20,41,06:27, ,54, , , , , , , , , , , , ,93, ,38, , , , , , , , , , , , , , , , , , ,0.00,0.12,453, , , ,3,11,10:13, , , , , , , ,44, , ,0.0,0.0, , , , , , , , , ,8.7, ,
Nickels_Soils_Lab.P,20230409,2400,1440,76,16:34,44,06:37, ,60, , , , , , , , , , , , ,91, ,36, , , , , , , , , , , , , , , , , , ,0.00,0.16,594, , , ,335,12,09:27, , , , , , , ,48, , ,0.0,0.0, , , , , , , , , ,10.9, ,
Nickels_Soils_Lab.P,20230410,2400,1440,78,17:15,49,06:33, ,64, , , , , , , , , , , , ,92, ,38, , , , , , , , , , , , , , , , , , ,0.00,0.18,595, , , ,142,15,15:58, , , , , , , ,50, , ,0.0,0.0, , , , , , , , , ,11.4, ,
Nickels_Soils_Lab.P,20230411,2400,1440,76,16:41,48,24:58, ,63, , , , , , , , , , , , ,85, ,27, , , , , , , , , , , , , , , , , , ,0.00,0.19,596, , , ,254,26,21:10, , , , , , , ,47, , ,0.0,0.0, , , , , , , , , ,12.2, ,
Nickels_Soils_Lab.P,20230412,2400,1440,67,15:52,44,06:00, ,54, , , , , , , , , , , , ,92, ,28, , , , , , , , , , , , , , , , , , ,0.00,0.17,621, , , ,333,27,24:27, , , , , , , ,38, , ,0.0,0.0, , , , , , , , , ,9.7, ,
Nickels_Soils_Lab.P,20230413,2400,1440,69,15:18,46,06:41, ,55, , , , , , , , , , , , ,66, ,13, , , , , , , , , , , , , , , , , , ,0.00,0.21,648, , , ,339,32,09:34, , , , , , , ,25, , ,0.0,0.0, , , , , , , , , ,8.1, ,
Nickels_Soils_Lab.P,20230414,2400,1440,70,16:43,37,06:48, ,54, , , , , , , , , , , , ,90, ,25, , , , , , , , , , , , , , , , , , ,0.00,0.16,634, , , ,113,12,02:05, , , , , , , ,40, , ,0.0,0.0, , , , , , , , , ,9.2, ,
Nickels_Soils_Lab.P,20230415,2400,1440,71,16:07,40,06:25, ,56, , , , , , , , , , , , ,92, ,35, , , , , , , , , , , , , , , , , , ,0.00,0.17,640, , , ,163,12,15:46, , , , , , , ,44, , ,0.0,0.0, , , , , , , , , ,9.8, ,
Nickels_Soils_Lab.P,20230416,2400,1440,74,17:01,40,06:42, ,57, , , , , , , , , , , , ,93, ,25, , , , , , , , , , , , , , , , , , ,0.00,0.19,647, , , ,266,18,21:32, , , , , , , ,41, , ,0.0,0.0, , , , , , , , , ,9.9, ,
Nickels_Soils_Lab.P,20230417,2400,1440,67,16:47,42,06:16, ,53, , , , , , , , , , , , ,92, ,32, , , , , , , , , , , , , , , , , , ,0.00,0.11,366, , , ,174,20,12:25, , , , , , , ,41, , ,0.0,0.0, , , , , , , , , ,8.7, ,
Nickels_Soils_Lab.P,20230418,2400,1440,63,14:48,42,06:23, ,52, , , , , , , , , , , , ,69, ,23, , , , , , , , , , , , , , , , , , ,0.00,0.16,591, , , ,259,20,03:18, , , , , , , ,31, , ,0.0,0.0, , , , , , , , , ,8.8, ,
Nickels_Soils_Lab.P,20230419,2400,1440,65,16:06,38,06:22, ,51, , , , , , , , , , , , ,87, ,27, , , , , , , , , , , , , , , , , , ,0.00,0.16,653, , , ,317,16,11:58, , , , , , , ,36, , ,0.0,0.0, , , , , , , , , ,9.4, ,
Nickels_Soils_Lab.P,20230420,2400,1440,74,15:35,41,06:54, ,57, , , , , , , , , , , , ,78, ,18, , , , , , , , , , , , , , , , , , ,0.00,0.18,651, , , ,329,15,09:16, , , , , , , ,37, , ,0.0,0.0, , , , , , , , , ,10.7, ,
Nickels_Soils_Lab.P,20230421,2400,1440,82,15:11,50,02:09, ,66, , , , , , , , , , , , ,80, ,26, , , , , , , , , , , , , , , , , , ,0.00,0.21,607, , , ,340,19,12:41, , , , , , , ,46, , ,0.0,0.0, , , , , , , , , ,11.9, ,
Nickels_Soils_Lab.P,20230422,2400,1440,84,16:40,60,05:40, ,71, , , , , , , , , , , , ,67, ,24, , , , , , , , , , , , , , , , , , ,0.00,0.23,625, , , ,319,24,08:52, , , , , , , ,47, , ,0.0,0.0, , , , , , , , , ,12.5, ,
Nickels_Soils_Lab.P,20230423,2400,1440,82,16:18,51,06:28, ,68, , , , , , , , , , , , ,89, ,33, , , , , , , , , , , , , , , , , , ,0.00,0.21,654, , , ,248,16,01:47, , , , , , , ,50, , ,0.0,0.0, , , , , , , , , ,12.3, ,
Nickels_Soils_Lab.P,20230424,2400,1440,82,16:19,48,06:22, ,65, , , , , , , , , , , , ,90, ,21, , , , , , , , , , , , , , , , , , ,0.00,0.20,675, , , ,352,10,10:29, , , , , , , ,47, , ,0.0,0.0, , , , , , , , , ,12.0, ,
Nickels_Soils_Lab.P,20230425,2400,1440,84,16:40,53,03:11, ,68, , , , , , , , , , , , ,72, ,13, , , , , , , , , , , , , , , , , , ,0.00,0.26,685, , , ,322,26,10:06, , , , , , , ,38, , ,0.0,0.0, , , , , , , , , ,12.2, ,
Nickels_Soils_Lab.P,20230426,2400,1440,89,16:59,50,06:28, ,70, , , , , , , , , , , , ,75, ,13, , , , , , , , , , , , , , , , , , ,0.00,0.22,682, , , ,329,13,12:35, , , , , , , ,45, , ,0.0,0.0, , , , , , , , , ,12.4, ,
Nickels_Soils_Lab.P,20230427,2400,1440,90,16:40,52,06:12, ,72, , , , , , , , , , , , ,81, ,22, , , , , , , , , , , , , , , , , , ,0.00,0.22,681, , , ,354,10,10:13, , , , , , , ,51, , ,0.0,0.0, , , , , , , , , ,12.7, ,
Nickels_Soils_Lab.P,20230428,2400,1440,89,16:39,56,06:36, ,73, , , , , , , , , , , , ,84, ,26, , , , , , , , , , , , , , , , , , ,0.00,0.23,670, , , ,149,11,17:35, , , , , , , ,52, , ,0.0,0.0, , , , , , , , , ,13.1, ,
Nickels_Soils_Lab.P,20230429,2400,1440,88,16:58,52,05:48, ,72, , , , , , , , , , , , ,87, ,18, , , , , , , , , , , , , , , , , , ,0.00,0.24,683, , , ,248,17,22:50, , , , , , , ,49, , ,0.0,0.0, , , , , , , , , ,12.6, ,
Nickels_Soils_Lab.P,20230430,2400,1440,81,13:46,48,06:34, ,64, , , , , , , , , , , , ,88, ,20, , , , , , , , , , , , , , , , , , ,0.00,0.22,654, , , ,235,19,19:29, , , , , , , ,45, , ,0.0,0.0, , , , , , , , , ,11.7, ,
Nickels_Soils_Lab.P,20230501,2400,1440,57,15:06,45,04:06, ,52, , , , , , , , , , , , ,93, ,63, , , , , , , , , , , , , , , , , , ,0.40,0.07,236, , , ,158,12,22:06, , , , , , , ,46, , ,0.0,0.0, , , , , , , , , ,7.6, ,
Nickels_Soils_Lab.P,20230502,2400,1440,61,16:40,47,03:52, ,52, , , , , , , , , , , , ,94, ,48, , , , , , , , , , , , , , , , , , ,0.05,0.12,518, , , ,94,22,18:32, , , , , , , ,45, , ,0.0,0.0, , , , , , , , , ,4.5, ,
Nickels_Soils_Lab.P,20230503,2400,1440,62,13:51,46,06:17, ,54, , , , , , , , , , , , ,94, ,43, , , , , , , , , , , , , , , , , , ,0.00,0.11,408, , , ,127,11,13:35, , , , , , , ,45, , ,0.0,0.0, , , , , , , , , ,10.3, ,
Nickels_Soils_Lab.P,20230504,2400,1440,60,16:25,50,08:02, ,53, , , , , , , , , , , , ,94, ,62, , , , , , , , , , , , , , , , , , ,0.50,0.07,279, , , ,112,15,16:36, , , , , , , ,49, , ,0.0,0.0, , , , , , , , , ,6.1, ,
Nickels_Soils_Lab.P,20230505,2400,1440,63,14:41,44,06:13, ,54, , , , , , , , , , , , ,94, ,47, , , , , , , , , , , , , , , , , , ,0.01,0.10,363, , , ,240,19,16:46, , , , , , , ,46, , ,0.0,0.0, , , , , , , , , ,9.9, ,
Nickels_Soils_Lab.P,20230506,2400,1440,64,15:42,46,24:46, ,54, , , , , , , , , , , , ,94, ,42, , , , , , , , , , , , , , , , , , ,0.16,0.11,423, , , ,264,19,15:45, , , , , , , ,47, , ,0.0,0.0, , , , , , , , , ,7.0, ,
Nickels_Soils_Lab.P,20230507,2400,1440,67,15:49,44,03:35, ,55, , , , , , , , , , , , ,93, ,35, , , , , , , , , , , , , , , , , , ,0.00,0.16,596, , , ,165,15,13:58, , , , , , , ,43, , ,0.0,0.0, , , , , , , , , ,10.5, ,
Nickels_Soils_Lab.P,20230508,2400,1440,67,17:33,46,06:23, ,56, , , , , , , , , , , , ,89, ,35, , , , , , , , , , , , , , , , , , ,0.00,0.14,477, , , ,161,21,11:38, , , , , , , ,43, , ,0.0,0.0, , , , , , , , , ,10.2, ,
Nickels_Soils_Lab.P,20230509,2400,1440,75,17:13,48,04:42, ,61, , , , , , , , , , , , ,87, ,31, , , , , , , , , , , , , , , , , , ,0.00,0.19,684, , , ,338,17,09:02, , , , , , , ,46, , ,0.0,0.0, , , , , , , , , ,11.5, ,
Nickels_Soils_Lab.P,20230510,2400,1440,74,16:27,46,06:01, ,61, , , , , , , , , , , , ,92, ,34, , , , , , , , , , , , , , , , , , ,0.00,0.20,700, , , ,137,16,18:44, , , , , , , ,48, , ,0.0,0.0, , , , , , , , , ,11.6, ,
Nickels_Soils_Lab.P,20230511,2400,1440,79,18:05,44,06:02, ,62, , , , , , , , , , , , ,93, ,30, , , , , , , , , , , , , , , , , , ,0.00,0.19,700, , , ,81,8,14:23, , , , , , , ,50, , ,0.0,0.0, , , , , , , , , ,11.1, ,
Nickels_Soils_Lab.P,20230512,2400,1440,90,17:23,51,06:02, ,69, , , , , , , , , , , , ,92, ,23, , , , , , , , , , , , , , , , , , ,0.00,0.22,705, , , ,329,12,13:33, , , , , , , ,53, , ,0.0,0.0, , , , , , , , , ,12.7, ,
Nickels_Soils_Lab.P,20230513,2400,1440,93,17:08,59,03:08, ,76, , , , , , , , , , , , ,80, ,19, , , , , , , , , , , , , , , , , , ,0.00,0.27,717, , , ,337,17,15:32, , , , , , , ,51, , ,0.0,0.0, , , , , , , , , ,13.6, ,
Nickels_Soils_Lab.P,20230514,2400,1440,91,15:32,58,24:59, ,75, , , , , , , , , , , , ,85, ,18, , , , , , , , , , , , , , , , , , ,0.00,0.25,709, , , ,8,15,09:14, , , , , , , ,51, , ,0.0,0.0, , , , , , , , , ,13.6, ,
Nickels_Soils_Lab.P,20230515,2400,1440,87,17:08,53,06:09, ,70, , , , , , , , , , , , ,91, ,20, , , , , , , , , , , , , , , , , , ,0.00,0.23,714, , , ,161,13,16:45, , , , , , , ,51, , ,0.0,0.0, , , , , , , , , ,13.1, ,
Nickels_Soils_Lab.P,20230516,2400,1440,92,15:49,55,06:06, ,74, , , , , , , , , , , , ,82, ,18, , , , , , , , , , , , , , , , , , ,0.00,0.24,722, , , ,332,14,10:14, , , , , , , ,53, , ,0.0,0.0, , , , , , , , , ,13.7, ,
Nickels_Soils_Lab.P,20230517,2400,1440,91,16:04,61,04:28, ,76, , , , , , , , , , , , ,81, ,25, , , , , , , , , , , , , , , , , , ,0.00,0.25,712, , , ,145,12,15:29, , , , , , , ,54, , ,0.0,0.0, , , , , , , , , ,13.7, ,
Nickels_Soils_Lab.P,20230518,2400,1440,90,16:32,54,06:17, ,73, , , , , , , , , , , , ,90, ,26, , , , , , , , , , , , , , , , , , ,0.00,0.24,723, , , ,120,11,17:56, , , , , , , ,54, , ,0.0,0.0, , , , , , , , , ,13.3, ,
Nickels_Soils_Lab.P,20230519,2400,1440,89,16:51,57,06:14, ,73, , , , , , , , , , , , ,90, ,30, , , , , , , , , , , , , , , , , , ,0.00,0.24,719, , , ,108,14,15:41, , , , , , , ,57, , ,0.0,0.0, , , , , , , , , ,13.7, ,
Nickels_Soils_Lab.P,20230520,2400,1440,87,16:46,54,06:08, ,69, , , , , , , , , , , , ,91, ,35, , , , , , , , , , , , , , , , , , ,0.00,0.23,718, , , ,134,13,18:40, , , , , , , ,55, , ,0.0,0.0, , , , , , , , , ,13.3, ,
Nickels_Soils_Lab.P,20230521,2400,1440,87,17:03,52,05:32, ,70, , , , , , , , , , , , ,92, ,31, , , , , , , , , , , , , , , , , , ,0.00,0.21,661, , , ,119,12,19:12, , , , , , , ,56, , ,0.0,0.0, , , , , , , , , ,12.8, ,
Nickels_Soils_Lab.P,20230522,2400,1440,90,15:41,59,04:56, ,75, , , , , , , , , , , , ,91, ,23, , , , , , , , , , , , , , , , , , ,0.00,0.24,700, , , ,333,14,09:13, , , , , , , ,57, , ,0.0,0.0, , , , , , , , , ,13.8, ,
Nickels_Soils_Lab.P,20230523,2400,1440,84,15:38,57,24:59, ,69, , , , , , , , , , , , ,85, ,29, , , , , , , , , , , , , , , , , , ,0.00,0.23,702, , , ,119,17,17:30, , , , , , , ,54, , ,0.0,0.0, , , , , , , , , ,13.8, ,
Nickels_Soils_Lab.P,20230524,2400,1440,79,16:16,52,05:59, ,65, , , , , , , , , , , , ,89, ,37, , , , , , , , , , , , , , , , , , ,0.00,0.21,694, , , ,121,17,17:33, , , , , , , ,52, , ,0.0,0.0, , , , , , , , , ,12.8, ,
Nickels_Soils_Lab.P,20230525,2400,1440,82,15:59,50,05:42, ,65, , , , , , , , , , , , ,92, ,31, , , , , , , , , , , , , , , , , , ,0.00,0.22,703, , , ,168,17,15:25, , , , , , , ,51, , ,0.0,0.0, , , , , , , , , ,12.7, ,
Nickels_Soils_Lab.P,20230526,2400,1440,81,16:30,52,05:57, ,65, , , , , , , , , , , , ,92, ,39, , , , , , , , , , , , , , , , , , ,0.00,0.22,693, , , ,111,16,18:46, , , , , , , ,53, , ,0.0,0.0, , , , , , , , , ,12.0, ,
Nickels_Soils_Lab.P,20230527,2400,1440,82,16:44,52,06:03, ,66, , , , , , , , , , , , ,91, ,39, , , , , , , , , , , , , , , , , , ,0.00,0.21,689, , , ,104,14,16:25, , , , , , , ,53, , ,0.0,0.0, , , , , , , , , ,12.4, ,
Nickels_Soils_Lab.P,20230528,2400,1440,82,16:38,56,05:24, ,67, , , , , , , , , , , , ,86, ,37, , , , , , , , , , , , , , , , , , ,0.00,0.21,641, , , ,109,12,16:15, , , , , , , ,55, , ,0.0,0.0, , , , , , , , , ,14.0, ,
Nickels_Soils_Lab.P,20230529,2400,1440,83,16:16,52,05:37, ,66, , , , , , , , , , , , ,91, ,37, , , , , , , , , , , , , , , , , , ,0.00,0.22,705, , , ,116,18,14:14, , , , , , , ,53, , ,0.0,0.0, , , , , , , , , ,13.3, ,
Nickels_Soils_Lab.P,20230530,2400,1440,81,16:18,52,05:37, ,66, , , , , , , , , , , , ,90, ,38, , , , , , , , , , , , , , , , , , ,0.00,0.22,711, , , ,132,17,14:31, , , , , , , ,52, , ,0.0,0.0, , , , , , , , , ,13.3, ,
Nickels_Soils_Lab.P,20230531,2400,1440,81,17:07,52,04:37, ,65, , , , , , , , , , , , ,90, ,40, , , , , , , , , , , , , , , , , , ,0.00,0.21,698, , , ,150,17,16:31, , , , , , , ,53, , ,0.0,0.0, , , , , , , , , ,12.4, ,
Nickels_Soils_Lab.P,20230601,2400,1440,83,16:33,51,06:04, ,67, , , , , , , , , , , , ,92, ,29, , , , , , , , , , , , , , , , , , ,0.00,0.23,718, , , ,101,16,17:52, , , , , , , ,52, , ,0.0,0.0, , , , , , , , , ,13.1, ,
Nickels_Soils_Lab.P,20230602,2400,1440,87,16:02,53,05:59, ,70, , , , , , , , , , , , ,91, ,25, , , , , , , , , , , , , , , , , , ,0.00,0.23,734, , , ,99,12,17:03, , , , , , , ,53, , ,0.0,0.0, , , , , , , , , ,13.4, ,
Nickels_Soils_Lab.P,20230603,2400,1440,92,16:28,57,05:13, ,75, , , , , , , , , , , , ,85, ,24, , , , , , , , , , , , , , , , , , ,0.00,0.25,737, , , ,337,10,11:13, , , , , , , ,55, , ,0.0,0.0, , , , , , , , , ,14.1, ,
Nickels_Soils_Lab.P,20230604,2400,1440,94,15:04,60,04:30, ,78, , , , , , , , , , , , ,87, ,21, , , , , , , , , , , , , , , , , , ,0.00,0.26,732, , , ,127,13,17:55, , , , , , , ,57, , ,0.0,0.0, , , , , , , , , ,14.1, ,
Nickels_Soils_Lab.P,20230605,2400,1440,95,14:45,62,24:55, ,77, , , , , , , , , , , , ,84, ,27, , , , , , , , , , , , , , , , , , ,0.00,0.24,617, , , ,148,20,16:42, , , , , , , ,59, , ,0.0,0.0, , , , , , , , , ,14.0, ,
Nickels_Soils_Lab.P,20230606,2400,1440,78,15:50,57,05:35, ,65, , , , , , , , , , , , ,88, ,45, , , , , , , , , , , , , , , , , , ,0.03,0.15,449, , , ,162,21,16:24, , , , , , , ,55, , ,0.0,0.0, , , , , , , , , ,13.0, ,
Nickels_Soils_Lab.P,20230607,2400,1440,79,16:18,56,05:49, ,67, , , , , , , , , , , , ,92, ,44, , , , , , , , , , , , , , , , , , ,0.00,0.21,658, , , ,148,19,15:30, , , , , , , ,55, , ,0.0,0.0, , , , , , , , , ,14.1, ,
Nickels_Soils_Lab.P,20230608,2400,1440,81,15:17,56,05:55, ,69, , , , , , , , , , , , ,87, ,43, , , , , , , , , , , , , , , , , , ,0.00,0.21,634, , , ,111,15,16:54, , , , , , , ,54, , ,0.0,0.0, , , , , , , , , ,14.1, ,
Nickels_Soils_Lab.P,20230609,2400,1440,83,17:22,54,05:52, ,68, , , , , , , , , , , , ,89, ,32, , , , , , , , , , , , , , , , , , ,0.00,0.22,707, , , ,163,13,17:45, , , , , , , ,53, , ,0.0,0.0, , , , , , , , , ,13.7, ,
Nickels_Soils_Lab.P,20230610,2400,1440,85,15:26,51,05:30, ,68, , , , , , , , , , , , ,91, ,33, , , , , , , , , , , , , , , , , , ,0.00,0.22,677, , , ,129,21,17:16, , , , , , , ,54, , ,0.0,0.0, , , , , , , , , ,13.0, ,
Nickels_Soils_Lab.P,20230611,2400,1440,87,15:09,58,05:50, ,71, , , , , , , , , , , , ,88, ,32, , , , , , , , , , , , , , , , , , ,0.00,0.23,686, , , ,132,19,18:07, , , , , , , ,57, , ,0.0,0.0, , , , , , , , , ,14.1, ,
Nickels_Soils_Lab.P,20230612,2400,1440,81,16:47,56,04:57, ,67, , , , , , , , , , , , ,87, ,45, , , , , , , , , , , , , , , , , , ,0.00,0.19,582, , , ,98,16,17:29, , , , , , , ,56, , ,0.0,0.0, , , , , , , , , ,14.2, ,
Nickels_Soils_Lab.P,20230613,2400,1440,84,16:23,57,05:52, ,71, , , , , , , , , , , , ,88, ,38, , , , , , , , , , , , , , , , , , ,0.00,0.23,703, , , ,115,18,17:06, , , , , , , ,57, , ,0.0,0.0, , , , , , , , , ,14.1, ,
Nickels_Soils_Lab.P,20230614,2400,1440,87,16:00,58,05:41, ,73, , , , , , , , , , , , ,87, ,38, , , , , , , , , , , , , , , , , , ,0.00,0.23,672, , , ,111,14,16:12, , , , , , , ,58, , ,0.0,0.0, , , , , , , , , ,14.2, ,
Nickels_Soils_Lab.P,20230615,2400,1440,91,16:50,60,05:11, ,75, , , , , , , , , , , , ,88, ,23, , , , , , , , , , , , , , , , , , ,0.00,0.25,730, , , ,26,15,11:36, , , , , , , ,54, , ,0.0,0.0, , , , , , , , , ,14.2, ,
Nickels_Soils_Lab.P,20230616,2400,1440,94,18:28,65,04:06, ,80, , , , , , , , , , , , ,72, ,18, , , , , , , , , , , , , , , , , , ,0.00,0.30,757, , , ,327,22,10:58, , , , , , , ,49, , ,0.0,0.0, , , , , , , , , ,14.0, ,
Nickels_Soils_Lab.P,20230617,2400,1440,91,17:24,56,05:45, ,73, , , , , , , , , , , , ,90, ,20, , , , , , , , , , , , , , , , , , ,0.00,0.25,683, , , ,288,22,19:23, , , , , , , ,55, , ,0.0,0.0, , , , , , , , , ,14.0, ,
Nickels_Soils_Lab.P,20230618,2400,1440,86,17:19,57,05:54, ,71, , , , , , , , , , , , ,90, ,13, , , , , , , , , , , , , , , , , , ,0.00,0.26,742, , , ,205,22,21:38, , , , , , , ,50, , ,0.0,0.0, , , , , , , , , ,14.1, ,
Nickels_Soils_Lab.P,20230619,2400,1440,76,16:51,55,04:09, ,65, , , , , , , , , , , , ,60, ,24, , , , , , , , , , , , , , , , , , ,0.00,0.24,706, , , ,269,20,19:26, , , , , , , ,40, , ,0.0,0.0, , , , , , , , , ,14.0, ,
Nickels_Soils_Lab.P,20230620,2400,1440,79,16:50,51,05:53, ,65, , , , , , , , , , , , ,66, ,18, , , , , , , , , , , , , , , , , , ,0.00,0.23,770, , , ,327,17,09:34, , , , , , , ,41, , ,0.0,0.0, , , , , , , , , ,13.3, ,
Nickels_Soils_Lab.P,20230621,2400,1440,85,16:48,50,05:43, ,70, , , , , , , , , , , , ,75, ,18, , , , , , , , , , , , , , , , , , ,0.00,0.25,765, , , ,34,12,12:17, , , , , , , ,43, , ,0.0,0.0, , , , , , , , , ,13.5, ,
Nickels_Soils_Lab.P,20230622,2400,1440,82,17:23,51,05:57, ,66, , , , , , , , , , , , ,87, ,27, , , , , , , , , , , , , , , , , , ,0.00,0.18,576, , , ,115,12,18:10, , , , , , , ,50, , ,0.0,0.0, , , , , , , , , ,13.3, ,
Nickels_Soils_Lab.P,20230623,2400,1440,80,17:47,51,06:00, ,66, , , , , , , , , , , , ,90, ,35, , , , , , , , , , , , , , , , , , ,0.00,0.23,743, , , ,95,14,15:55, , , , , , , ,52, , ,0.0,0.0, , , , , , , , , ,13.2, ,
Nickels_Soils_Lab.P,20230624,2400,1440,84,16:50,53,06:07, ,68, , , , , , , , , , , , ,90, ,26, , , , , , , , , , , , , , , , , , ,0.00,0.23,703, , , ,143,14,15:59, , , , , , , ,52, , ,0.0,0.0, , , , , , , , , ,13.5, ,
Nickels_Soils_Lab.P,20230625,2400,1440,83,16:09,51,05:38, ,66, , , , , , , , , , , , ,92, ,25, , , , , , , , , , , , , , , , , , ,0.00,0.23,728, , , ,124,12,19:14, , , , , , , ,52, , ,0.0,0.0, , , , , , , , , ,12.8, ,
Nickels_Soils_Lab.P,20230626,2400,1440,87,16:01,52,06:03, ,69, , , , , , , , , , , , ,92, ,29, , , , , , , , , , , , , , , , , , ,0.00,0.24,729, , , ,97,15,15:46, , , , , , , ,53, , ,0.0,0.0, , , , , , , , , ,13.0, ,
Nickels_Soils_Lab.P,20230627,2400,1440,88,17:12,54,05:56, ,71, , , , , , , , , , , , ,90, ,30, , , , , , , , , , , , , , , , , , ,0.00,0.25,732, , , ,106,15,18:31, , , , , , , ,54, , ,0.0,0.0, , , , , , , , , ,13.8, ,
Nickels_Soils_Lab.P,20230628,2400,1440,92,15:46,56,06:01, ,74, , , , , , , , , , , , ,89, ,26, , , , , , , , , , , , , , , , , , ,0.00,0.25,739, , , ,140,11,20:04, , , , , , , ,58, , ,0.0,0.0, , , , , , , , , ,14.2, ,
Nickels_Soils_Lab.P,20230629,2400,1440,100,16:17,60,03:46, ,80, , , , , , , , , , , , ,88, ,20, , , , , , , , , , , , , , , , , , ,0.00,0.27,750, , , ,316,11,09:18, , , , , , , ,61, , ,0.0,0.0, , , , , , , , , ,14.2, ,
Nickels_Soils_Lab.P,20230630,2400,1440,98,16:15,64,06:01, ,82, , , , , , , , , , , , ,78, ,24, , , , , , , , , , , , , , , , , , ,0.00,0.26,743, , , ,110,8,11:03, , , , , , , ,62, , ,0.0,0.0, , , , , , , , , ,14.2, ,
Nickels_Soils_Lab.P,20230701,2400,1440,101,15:35,68,03:41, ,85, , , , , , , , , , , , ,81, ,23, , , , , , , , , , , , , , , , , , ,0.00,0.29,742, , , ,104,13,17:33, , , , , , , ,62, , ,0.0,0.0, , , , , , , , , ,14.2, ,
Nickels_Soils_Lab.P,20230702,2400,1440,103,15:54,66,05:32, ,86, , , , , , , , , , , , ,69, ,13, , , , , , , , , , , , , , , , , , ,0.00,0.30,748, , , ,93,14,16:33, , , , , , , ,57, , ,0.0,0.0, , , , , , , , , ,14.1, ,
Nickels_Soils_Lab.P,20230703,2400,1440,97,16:58,64,06:03, ,81, , , , , , , , , , , , ,82, ,18, , , , , , , , , , , , , , , , , , ,0.00,0.29,753, , , ,121,16,16:24, , , , , , , ,56, , ,0.0,0.0, , , , , , , , , ,14.1, ,
Nickels_Soils_Lab.P,20230704,2400,1440,91,17:27,58,06:12, ,75, , , , , , , , , , , , ,84, ,31, , , , , , , , , , , , , , , , , , ,0.00,0.27,776, , , ,102,16,16:21, , , , , , , ,56, , ,0.0,0.0, , , , , , , , , ,14.1, ,
Nickels_Soils_Lab.P,20230705,2400,1440,90,17:38,57,05:54, ,73, , , , , , , , , , , , ,87, ,32, , , , , , , , , , , , , , , , , , ,0.00,0.26,775, , , ,108,15,16:51, , , , , , , ,57, , ,0.0,0.0, , , , , , , , , ,14.1, ,
Nickels_Soils_Lab.P,20230706,2400,1440,88,16:41,54,05:56, ,71, , , , , , , , , , , , ,92, ,33, , , , , , , , , , , , , , , , , , ,0.00,0.26,792, , , ,127,16,17:22, , , , , , , ,56, , ,0.0,0.0, , , , , , , , , ,13.7, ,
Nickels_Soils_Lab.P,20230707,2400,1440,87,16:27,55,06:01, ,70, , , , , , , , , , , , ,92, ,37, , , , , , , , , , , , , , , , , , ,0.00,0.25,780, , , ,119,15,17:31, , , , , , , ,57, , ,0.0,0.0, , , , , , , , , ,14.1, ,
